0
1
0
1
0
0
0
0
0
4
0
4
0
4
6
10
58
92
187
282
257
317
289
274
229
157
86
63
60
83
98
87
73
71
43
59
34
28
28
26
16
11
6
6
13
5
5
4
0
0
2
2
2
6
5
3
5
9
8
13
25
29
22
17
18
17
25
23
18
18
9
3
4
2
3
1
1
0
